,Date,Ticker,Company,TTM_NetIncome,Shareholders_Equity,Return_on_Equity,Total_Assets,Return_On_Assets,LT_Investments_Debt,Return_on_Investment,Shares_Outstanding,TTM_Revenue,TTM_Gross_Profit,Gross_Margin,Net_Margin
32,2014-03-31,HCA,hca-healthcare,1560000000.0,-6470000000.0,-0.22329999999999997,29810000000.0,0.0542,21420000000.0,0.23870000000000002,457000000.0,34570000000.0,28550000000.0,0.8258,0.0451
33,2013-12-31,HCA,hca-healthcare,1560000000.0,-6930000000.0,-0.2112,28830000000.0,0.055099999999999996,20660000000.0,0.24280000000000002,462000000.0,34180000000.0,28210000000.0,0.8253,0.0455
34,2013-09-30,HCA,hca-healthcare,1450000000.0,-7040000000.0,-0.1873,28390000000.0,0.051500000000000004,20350000000.0,0.2438,464000000.0,33780000000.0,27870000000.0,0.8251000000000001,0.042800000000000005
35,2013-06-30,HCA,hca-healthcare,1440000000.0,-7490000000.0,-0.18960000000000002,27930000000.0,0.0518,19260000000.0,0.247,463000000.0,33390000000.0,27560000000.0,0.8255,0.0432
36,2013-03-31,HCA,hca-healthcare,1410000000.0,-8010000000.0,-0.1888,27880000000.0,0.051100000000000007,19160000000.0,0.2425,462000000.0,33049999999.999996,27270000000.0,0.8251999999999999,0.0426
37,2012-12-31,HCA,hca-healthcare,1610000000.0,-8340000000.0,-0.22010000000000002,28080000000.0,0.058600000000000006,19150000000.0,0.2577,459000000.0,33009999999.999996,27300000000.0,0.8268000000000001,0.048600000000000004
38,2012-09-30,HCA,hca-healthcare,3230000000.0,-6560000000.0,-0.46340000000000003,27300000000.0,0.11900000000000001,18620000000.0,0.2633,460000000.0,32350000000.0,26790000000.0,0.8281000000000001,0.09970000000000001
39,2012-06-30,HCA,hca-healthcare,2930000000.0,-6940000000.0,-0.3859,27130000000.0,0.1116,18790000000.0,0.2663,459000000.0,31540000000.0,26090000000.0,0.8271999999999999,0.0928
40,2012-03-31,HCA,hca-healthcare,2770000000.0,-7320000000.0,-0.3575,27140000000.0,0.10880000000000001,18740000000.0,0.2677,458000000.0,30680000000.0,25360000000.0,0.8265,0.0901
41,2011-12-31,HCA,hca-healthcare,2470000000.0,-7010000000.0,-0.314,26900000000.0,0.1003,18630000000.0,0.2643,496000000.0,29680000000.0,24500000000.0,0.8255,0.083
42,2011-09-30,HCA,hca-healthcare,810000000.0,-9060000000.0,-0.0924,23760000000.0,0.0341,16809999999.999998,0.2616,528000000.0,27720000000.0,22610000000.0,0.8157,0.029300000000000003
43,2011-06-30,HCA,hca-healthcare,1000000000.0,-7530000000.0,-0.11259999999999999,23880000000.0,0.042,17100000000.000002,0.2615,539000000.0,27390000000.0,22310000000.0,0.8145,0.0363
44,2011-03-31,HCA,hca-healthcare,1060000000.0,-7790000000.0,-0.11349999999999999,23810000000.0,0.0449,17030000000.000002,0.2692,462000000.0,27900000000.0,22860000000.0,0.8195,0.038
45,2010-12-31,HCA,hca-healthcare,1210000000.0,-10790000000.0,-0.1243,23850000000.0,0.051,16840000000.0,0.2703,437000000.0,28040000000.0,23070000000.0,0.823,0.0431
46,2010-09-30,HCA,hca-healthcare,1140000000.0,-9240000000.0,-0.1266,23250000000.0,0.0481,16140000000.0,0.264,439000000.0,26560000000.0,21630000000.0,0.8145,0.0429
47,2010-06-30,HCA,hca-healthcare,1090000000.0,-9510000000.0,-0.1247,23420000000.0,0.045700000000000005,16260000000.000002,0.2555,437000000.0,27160000000.0,22260000000.0,0.8197,0.04019999999999999
48,2010-03-31,HCA,hca-healthcare,1080000000.0,-9300000000.0,-0.12710000000000002,24090000000.0,0.044800000000000006,16579999999.999998,0.2438,436000000.0,26890000000.0,22030000000.0,0.8193,0.04019999999999999
49,2009-12-31,HCA,hca-healthcare,1050000000.0,-7980000000.0,-0.12539999999999998,24130000000.0,0.0436,16850000000.000002,0.2346,432000000.0,26780000000.0,21910000000.0,0.8181999999999999,0.0394
0,2022-03-31,UHS,universal-health-services,940000000.0,5960000000.0,0.149,13140000000.0,0.0721,10210000000.0,0.12789999999999999,76000000.0,12920000000.0,11470000000.0,0.8876999999999999,0.0724
1,2021-12-31,UHS,universal-health-services,990000000.0,6190000000.0,0.1539,13090000000.0,0.0764,10340000000.0,0.13449999999999998,84000000.0,12640000000.0,11220000000.0,0.8870999999999999,0.0783
2,2021-09-30,UHS,universal-health-services,1060000000.0,6370000000.0,0.16329999999999997,12850000000.0,0.08109999999999999,10080000000.0,0.1458,84000000.0,12450000000.0,11050000000.0,0.8873000000000001,0.085
3,2021-06-30,UHS,universal-health-services,1080000000.0,6570000000.0,0.16879999999999998,12810000000.0,0.08259999999999999,10060000000.0,0.15130000000000002,86000000.0,12210000000.0,10840000000.0,0.8876000000000001,0.0885
4,2021-03-31,UHS,universal-health-services,1010000000.0,6600000000.0,0.16260000000000002,13100000000.0,0.078,10110000000.0,0.1462,86000000.0,11740000000.0,10430000000.0,0.8878,0.0858
5,2020-12-31,UHS,universal-health-services,940000000.0,6400000000.0,0.1589,13480000000.0,0.07490000000000001,9930000000.0,0.1434,86000000.0,11560000000.0,10270000000.0,0.8885,0.0814
6,2020-09-30,UHS,universal-health-services,880000000.0,6040000000.0,0.1536,12980000000.0,0.0725,9550000000.0,0.1373,85000000.0,11370000000.0,10110000000.0,0.889,0.07719999999999999
7,2020-06-30,UHS,universal-health-services,740000000.0,5760000000.0,0.1319,12150000000.0,0.0625,9210000000.0,0.1208,85000000.0,11280000000.0,10040000000.0,0.8901,0.0652
8,2020-03-31,UHS,universal-health-services,720000000.0,5490000000.0,0.1313,11620000000.0,0.061900000000000004,9220000000.0,0.1186,86000000.0,11400000000.0,10140000000.0,0.8894,0.0633
9,2019-12-31,UHS,universal-health-services,810000000.0,5580000000.0,0.1476,11670000000.0,0.0697,9480000000.0,0.129,89000000.0,11380000000.0,10130000000.0,0.8901,0.07150000000000001
10,2019-09-30,UHS,universal-health-services,730000000.0,5460000000.0,0.1325,11590000000.0,0.06280000000000001,9330000000.0,0.1206,88000000.0,11240000000.0,10010000000.0,0.8909,0.0647
11,2019-06-30,UHS,universal-health-services,800000000.0,5460000000.0,0.1462,11750000000.0,0.0696,9520000000.0,0.1286,89000000.0,11060000000.0,9860000000.0,0.8917,0.0724
12,2019-03-31,UHS,universal-health-services,790000000.0,5550000000.0,0.1445,11720000000.0,0.0696,9370000000.0,0.1272,91000000.0,10890000000.0,9710000000.0,0.8915000000000001,0.0725
13,2018-12-31,UHS,universal-health-services,780000000.0,5470000000.0,0.1444,11270000000.0,0.0698,9400000000.0,0.1275,94000000.0,10770000000.0,9610000000.0,0.8917,0.0723
14,2018-09-30,UHS,universal-health-services,840000000.0,5440000000.0,0.15869999999999998,11270000000.0,0.0761,9120000000.0,0.1393,93000000.0,10660000000.0,9510000000.0,0.8919,0.0788
15,2018-06-30,UHS,universal-health-services,810000000.0,5390000000.0,0.1568,11070000000.0,0.0745,9250000000.0,0.1404,94000000.0,10550000000.0,9420000000.0,0.8925,0.0767
16,2018-03-31,UHS,universal-health-services,770000000.0,5290000000.0,0.1527,11020000000.0,0.0716,9080000000.0,0.1426,95000000.0,10490000000.0,9370000000.0,0.8931999999999999,0.0733
17,2017-12-31,UHS,universal-health-services,750000000.0,5050000000.0,0.1528,10760000000.0,0.0708,8550000000.000001,0.1469,96000000.0,10410000000.0,9310000000.0,0.8939,0.0721
18,2017-09-30,UHS,universal-health-services,710000000.0,4930000000.0,0.147,10640000000.0,0.0673,8860000000.0,0.1437,96000000.0,10240000000.0,9160000000.0,0.8942,0.0689
19,2017-06-30,UHS,universal-health-services,720000000.0,4880000000.0,0.153,10550000000.0,0.07,8870000000.0,0.14980000000000002,97000000.0,10110000000.0,9040000000.0,0.8937999999999999,0.0709
20,2017-03-31,UHS,universal-health-services,720000000.0,4800000000.0,0.1573,10450000000.0,0.0717,8570000000.0,0.1547,97000000.0,9930000000.0,8880000000.0,0.8937999999999999,0.0722
21,2016-12-31,UHS,universal-health-services,700000000.0,4600000000.0,0.15789999999999998,10320000000.0,0.0718,8630000000.0,0.16190000000000002,98000000.0,9770000000.0,8740000000.0,0.8943000000000001,0.0719
22,2016-09-30,UHS,universal-health-services,700000000.0,4460000000.0,0.1603,9670000000.0,0.073,8010000000.0,0.168,98000000.0,9610000000.0,8590000000.0,0.8937999999999999,0.073
23,2016-06-30,UHS,universal-health-services,700000000.0,4370000000.0,0.1624,9540000000.0,0.0737,7870000000.0,0.1721,98000000.0,9420000000.0,8420000000.0,0.8934000000000001,0.0742
24,2016-03-31,UHS,universal-health-services,700000000.0,4350000000.0,0.16399999999999998,9570000000.0,0.07429999999999999,7140000000.0,0.177,99000000.0,9270000000.0,8279999999.999999,0.8931,0.0751
25,2015-12-31,UHS,universal-health-services,680000000.0,4310000000.0,0.1637,9620000000.0,0.07339999999999999,7680000000.0,0.17379999999999998,101000000.0,9040000000.0,8070000000.0,0.8923000000000001,0.0751
26,2015-09-30,UHS,universal-health-services,680000000.0,4190000000.0000005,0.16899999999999998,9210000000.0,0.0747,7200000000.0,0.1779,101000000.0,8900000000.0,7950000000.0,0.8926999999999999,0.07629999999999999
27,2015-06-30,UHS,universal-health-services,610000000.0,4120000000.0,0.1576,9080000000.0,0.0678,7080000000.0,0.16510000000000002,101000000.0,8720000000.0,7780000000.0,0.8926999999999999,0.0702
28,2015-03-31,UHS,universal-health-services,580000000.0,3960000000.0,0.1551,9080000000.0,0.0655,7020000000.0,0.16149999999999998,101000000.0,8490000000.0,7570000000.0,0.8919,0.06849999999999999
29,2014-12-31,UHS,universal-health-services,550000000.0,3790000000.0,0.1507,8970000000.0,0.0626,7000000000.0,0.156,101000000.0,8210000000.000001,7310000000.0,0.8909,0.0665
30,2014-09-30,UHS,universal-health-services,500000000.0,3660000000.0,0.1423,8960000000.0,0.0582,7030000000.0,0.1471,101000000.0,7910000000.0,7050000000.0,0.8902,0.0629
31,2014-06-30,UHS,universal-health-services,530000000.0,3600000000.0,0.157,8550000000.000001,0.063,6670000000.0,0.15689999999999998,100000000.0,7690000000.0,6840000000.0,0.8891,0.0689
32,2014-03-31,UHS,universal-health-services,530000000.0,3440000000.0,0.1637,8430000000.0,0.0635,6550000000.0,0.1595,100000000.0,7470000000.0,6640000000.0,0.8887999999999999,0.0709
33,2013-12-31,UHS,universal-health-services,510000000.0,3300000000.0,0.1653,8310000000.000001,0.061500000000000006,6510000000.0,0.15539999999999998,99000000.0,7370000000.0,6550000000.0,0.8886,0.0695
34,2013-09-30,UHS,universal-health-services,520000000.0,3160000000.0,0.1761,8350000000.0,0.0629,6570000000.0,0.1604,100000000.0,7250000000.0,6430000000.0,0.887,0.07200000000000001
35,2013-06-30,UHS,universal-health-services,480000000.0,3040000000.0,0.16870000000000002,8320000000.0,0.0587,6520000000.0,0.15460000000000002,99000000.0,7110000000.0,6310000000.0,0.8870999999999999,0.0674
36,2013-03-31,UHS,universal-health-services,440000000.0,2890000000.0,0.1595,8320000000.0,0.054299999999999994,6560000000.0,0.1457,99000000.0,7000000000.0,6200000000.0,0.8859,0.0621
37,2012-12-31,UHS,universal-health-services,440000000.0,2770000000.0,0.16920000000000002,8199999999.999999,0.056299999999999996,6490000000.0,0.1527,98000000.0,6960000000.0,6160000000.0,0.8852,0.0638
38,2012-09-30,UHS,universal-health-services,410000000.0,2660000000.0,0.1607,7780000000.0,0.052300000000000006,6100000000.0,0.1449,98000000.0,6820000000.0,6030000000.0,0.8839,0.0594
39,2012-06-30,UHS,universal-health-services,420000000.0,2590000000.0,0.1726,7760000000.0,0.054299999999999994,6050000000.0,0.1503,98000000.0,6810000000.0,6010000000.0,0.8824,0.061399999999999996
40,2012-03-31,UHS,universal-health-services,410000000.0,2480000000.0,0.1775,7780000000.0,0.0541,6060000000.0,0.151,98000000.0,6800000000.0,5990000000.0,0.8817,0.060899999999999996
41,2011-12-31,UHS,universal-health-services,400000000.0,2350000000.0,0.1776,7670000000.0,0.0524,6000000000.0,0.15,99000000.0,6760000000.0,5950000000.0,0.8808,0.059000000000000004
42,2011-09-30,UHS,universal-health-services,340000000.0,2270000000.0,0.157,7610000000.0,0.0449,5950000000.0,0.1373,99000000.0,6030000000.0,5240000000.0,0.8704000000000001,0.0564
43,2011-06-30,UHS,universal-health-services,310000000.0,2230000000.0,0.1484,7570000000.0,0.0461,5980000000.0,0.142,99000000.0,5690000000.0,4920000000.0,0.866,0.0547
44,2011-03-31,UHS,universal-health-services,270000000.0,2140000000.0000002,0.1351,7610000000.0,0.0467,5990000000.0,0.1444,99000000.0,5310000000.0,4570000000.0,0.8606,0.051399999999999994
45,2010-12-31,UHS,universal-health-services,230000000.0,2020000000.0,0.11539999999999999,7530000000.0,0.0467,5940000000.0,0.1417,98000000.0,4900000000.0,4179999999.9999995,0.8536,0.0472
46,2010-09-30,UHS,universal-health-services,250000000.0,1990000000.0,0.1306,4269999999.9999995,0.0626,2600000000.0,0.17800000000000002,98000000.0,5300000000.0,4580000000.0,0.8639,0.0479
47,2010-06-30,UHS,universal-health-services,250000000.0,1930000000.0,0.1284,3990000000.0,0.06280000000000001,2810000000.0,0.1736,98000000.0,5270000000.0,4560000000.0,0.8647,0.0472
48,2010-03-31,UHS,universal-health-services,260000000.0,2069999999.9999998,0.1362,4000000000.0,0.0673,2960000000.0,0.18469999999999998,97000000.0,5240000000.0,4530000000.0,0.8644,0.0504
49,2009-12-31,UHS,universal-health-services,260000000.0,1790000000.0,0.1382,3960000000.0,0.0669,2750000000.0,0.1863,98000000.0,5200000000.0,4500000000.0,0.8654000000000001,0.05
0,2022-03-31,LUV,southwest-airlines,580000000.0,10420000000.0,0.0572,37260000000.0,0.015700000000000002,20730000000.0,0.0672,592000000.0,18430000000.0,5320000000.0,0.28850000000000003,0.0316
1,2021-12-31,LUV,southwest-airlines,980000000.0,10410000000.0,0.09910000000000001,36320000000.0,0.026600000000000002,20690000000.0,0.0852,609000000.0,15790000000.0,5390000000.0,0.34119999999999995,0.061900000000000004
2,2021-09-30,LUV,southwest-airlines,0.0,10250000000.0,0.0002,37110000000.0,0.0001,21260000000.0,0.018000000000000002,607000000.0,12750000000.0,3850000000.0,0.30219999999999997,0.0002
3,2021-06-30,LUV,southwest-airlines,-1600000000.0,9690000000.0,-0.1711,38210000000.0,-0.044500000000000005,18880000000.0,-0.09119999999999999,615000000.0,9870000000.0,1530000000.0,0.155,-0.1623
4,2021-03-31,LUV,southwest-airlines,-2860000000.0,9090000000.0,-0.2967,35490000000.0,-0.08109999999999999,19980000000.0,-0.1765,609000000.0,6870000000.0,-560000000.0,-0.0816,-0.4171
5,2020-12-31,LUV,southwest-airlines,-3070000000.0,8880000000.0,-0.3186,34590000000.0,-0.09269999999999999,19300000000.0,-0.2148,565000000.0,9050000000.0,-640000000.0,-0.0702,-0.3397
6,2020-09-30,LUV,southwest-airlines,-1650000000.0,9770000000.0,-0.1672,35610000000.0,-0.0533,20180000000.0,-0.1247,590000000.0,12770000000.0,1440000000.0,0.1128,-0.1295
7,2020-06-30,LUV,southwest-airlines,160000000.0,10880000000.0,0.016399999999999998,35600000000.0,0.005699999999999999,20020000000.0,0.0177,563000000.0,16610000000.0,3940000000.0,0.237,0.0098
8,2020-03-31,LUV,southwest-airlines,1820000000.0,9080000000.0,0.18760000000000002,26890000000.0,0.0689,11560000000.0,0.1934,515000000.0,21510000000.0,6570000000.0,0.3054,0.08460000000000001
9,2019-12-31,LUV,southwest-airlines,2300000000.0,9830000000.0,0.2329,25900000000.0,0.0875,11840000000.0,0.2395,539000000.0,22430000000.0,7200000000.0,0.3211,0.1026
10,2019-09-30,LUV,southwest-airlines,2440000000.0,9930000000.0,0.24710000000000001,26470000000.0,0.0925,12500000000.0,0.24,534000000.0,22400000000.0,7370000000.0,0.3289,0.109
11,2019-06-30,LUV,southwest-airlines,2400000000.0,9940000000.0,0.2413,26370000000.0,0.09050000000000001,12530000000.0,0.2278,542000000.0,22340000000.0,7320000000.0,0.3275,0.1073
12,2019-03-31,LUV,southwest-airlines,2390000000.0,9790000000.0,0.2401,26460000000.0,0.0901,12510000000.0,0.2191,552000000.0,22170000000.0,7270000000.0,0.3281,0.10779999999999999
13,2018-12-31,LUV,southwest-airlines,2470000000.0,9850000000.0,0.2489,26240000000.0,0.09380000000000001,14330000000.0,0.21960000000000002,574000000.0,21970000000.0,7260000000.0,0.33049999999999996,0.11220000000000001
14,2018-09-30,LUV,southwest-airlines,3560000000.0,10150000000.0,0.3611,26880000000.0,0.1369,14910000000.0,0.214,569000000.0,21520000000.0,7060000000.0,0.3282,0.1653
15,2018-06-30,LUV,southwest-airlines,3470000000.0,10000000000.0,0.36479999999999996,26470000000.0,0.13699999999999998,14770000000.0,0.22510000000000002,579000000.0,21250000000.0,7110000000.0,0.3347,0.1634
16,2018-03-31,LUV,southwest-airlines,3480000000.0,9620000000.0,0.38049999999999995,25500000000.0,0.141,14410000000.0,0.2521,588000000.0,21240000000.0,7380000000.0,0.34740000000000004,0.16390000000000002
17,2017-12-31,LUV,southwest-airlines,3360000000.0,9640000000.0,0.38170000000000004,25110000000.0,0.1384,14350000000.0,0.2623,603000000.0,21150000000.0,7470000000.0,0.35340000000000005,0.1588
18,2017-09-30,LUV,southwest-airlines,2069999999.9999998,8800000000.0,0.2439,24250000000.0,0.087,12870000000.0,0.2621,598000000.0,20830000000.0,7530000000.0,0.3617,0.09949999999999999
19,2017-06-30,LUV,southwest-airlines,1930000000.0,8529999999.999999,0.23260000000000003,23920000000.0,0.08220000000000001,12580000000.0,0.2579,605000000.0,20660000000.0,7310000000.0,0.3539,0.0935
20,2017-03-31,LUV,southwest-airlines,2009999999.9999998,8199999999.999999,0.24719999999999998,23760000000.0,0.0868,12160000000.0,0.2711,614000000.0,20320000000.0,7250000000.0,0.3566,0.0989
21,2016-12-31,LUV,southwest-airlines,2180000000.0,8439999999.999999,0.27449999999999997,23290000000.0,0.0959,12340000000.0,0.3097,633000000.0,20290000000.0,7450000000.0,0.36700000000000005,0.1076
22,2016-09-30,LUV,southwest-airlines,2260000000.0,8050000000.000001,0.2939,23050000000.0,0.1014,11360000000.0,0.3599,625000000.0,20330000000.0,7580000000.0,0.3729,0.111
23,2016-06-30,LUV,southwest-airlines,2450000000.0,7820000000.0,0.331,22450000000.0,0.11259999999999999,11120000000.0,0.42100000000000004,639000000.0,20510000000.0,7970000000.0,0.38880000000000003,0.11960000000000001
24,2016-03-31,LUV,southwest-airlines,2240000000.0,7500000000.0,0.3093,22240000000.0,0.1045,10680000000.0,0.4119,648000000.0,20230000000.0,7680000000.0,0.3796,0.1108
25,2015-12-31,LUV,southwest-airlines,2180000000.0,7360000000.0,0.3073,21310000000.0,0.10300000000000001,10660000000.0,0.4035,669000000.0,19820000000.0,7410000000.0,0.374,0.11
26,2015-09-30,LUV,southwest-airlines,1840000000.0,6970000000.0,0.264,21160000000.0,0.0883,10030000000.0,0.37189999999999995,663000000.0,19470000000.0,7000000000.0,0.35969999999999996,0.0942
27,2015-06-30,LUV,southwest-airlines,1580000000.0,7160000000.0,0.2236,21080000000.0,0.0766,10200000000.0,0.3104,673000000.0,18950000000.0,6390000000.0,0.3369,0.0834
28,2015-03-31,LUV,southwest-airlines,1440000000.0,6900000000.0,0.20079999999999998,21160000000.0,0.0698,9910000000.0,0.2798,682000000.0,18850000000.0,6060000000.0,0.32130000000000003,0.0762
29,2014-12-31,LUV,southwest-airlines,1140000000.0,6780000000.0,0.1572,19720000000.0,0.055999999999999994,9760000000.0,0.2237,696000000.0,18610000000.0,5490000000.0,0.2953,0.0611
30,2014-09-30,LUV,southwest-airlines,1160000000.0,7430000000.0,0.1572,20540000000.0,0.0574,10080000000.0,0.19899999999999998,691000000.0,18400000000.0,5200000000.0,0.2824,0.0629
31,2014-06-30,LUV,southwest-airlines,1090000000.0,7520000000.0,0.14980000000000002,20890000000.0,0.0547,10140000000.0,0.17850000000000002,698000000.0,18150000000.0,4930000000.0,0.27140000000000003,0.0599
32,2014-03-31,LUV,southwest-airlines,850000000.0,7190000000.0,0.11960000000000001,19980000000.0,0.0434,9810000000.0,0.1465,707000000.0,17780000000.0,4540000000.0,0.2555,0.047599999999999996
33,2013-12-31,LUV,southwest-airlines,750000000.0,7340000000.0,0.1074,19350000000.0,0.039,9960000000.0,0.132,718000000.0,17700000000.0,4360000000.0,0.2462,0.0426
34,2013-09-30,LUV,southwest-airlines,620000000.0,7010000000.0,0.0895,19360000000.0,0.0325,9630000000.0,0.1009,711000000.0,17440000000.0,4019999999.9999995,0.2305,0.0356
35,2013-06-30,LUV,southwest-airlines,380000000.0,6780000000.0,0.0545,19380000000.0,0.0199,9450000000.0,0.06559999999999999,722000000.0,17210000000.0,3770000000.0,0.2192,0.022000000000000002
36,2013-03-31,LUV,southwest-airlines,380000000.0,6960000000.0,0.055,19200000000.0,0.0203,9670000000.0,0.0676,727000000.0,17180000000.0,3760000000.0,0.2187,0.0222
37,2012-12-31,LUV,southwest-airlines,420000000.0,6990000000.0,0.0603,18600000000.0,0.0225,10210000000.0,0.062,757000000.0,17090000000.0,3690000000.0,0.2159,0.0246
38,2012-09-30,LUV,southwest-airlines,490000000.0,7000000000.0,0.071,18810000000.0,0.026600000000000002,9960000000.0,0.0681,740000000.0,17020000000.0,3710000000.0,0.21780000000000002,0.028999999999999998
39,2012-06-30,LUV,southwest-airlines,340000000.0,6840000000.0,0.0495,18520000000.0,0.0184,9860000000.0,0.0861,764000000.0,17030000000.000002,3750000000.0,0.22,0.0199
40,2012-03-31,LUV,southwest-airlines,270000000.0,7100000000.0,0.0392,18830000000.0,0.0147,10150000000.0,0.059699999999999996,772000000.0,16550000000.0,3480000000.0,0.2104,0.016399999999999998
41,2011-12-31,LUV,southwest-airlines,180000000.0,6880000000.0,0.0262,18070000000.0,0.01,9980000000.0,0.0708,775000000.0,15660000000.0,3420000000.0,0.21850000000000003,0.011399999999999999
42,2011-09-30,LUV,southwest-airlines,160000000.0,6490000000.0,0.023700000000000002,17890000000.0,0.0091,9710000000.0,0.0796,792000000.0,14660000000.0,3310000000.0,0.226,0.010700000000000001
43,2011-06-30,LUV,southwest-airlines,500000000.0,7200000000.0,0.07730000000000001,18950000000.0,0.0304,10440000000.0,0.0942,787000000.0,13550000000.0,3230000000.0,0.23870000000000002,0.0371
44,2011-03-31,LUV,southwest-airlines,450000000.0,6590000000.0,0.0745,16410000000.0,0.0292,9020000000.0,0.1155,749000000.0,12580000000.0,3170000000.0,0.2516,0.036000000000000004
45,2010-12-31,LUV,southwest-airlines,460000000.0,6240000000.0,0.0789,15460000000.0,0.0305,9110000000.0,0.1094,747000000.0,12100000000.0,3040000000.0,0.25129999999999997,0.0379
46,2010-09-30,LUV,southwest-airlines,440000000.0,5950000000.0,0.0788,15140000000.0,0.0301,9300000000.0,0.10490000000000001,747000000.0,11700000000.0,2930000000.0,0.2507,0.0379
47,2010-06-30,LUV,southwest-airlines,220000000.0,5550000000.0,0.0408,14990000000.0,0.015300000000000001,8870000000.0,0.0691,746000000.0,11180000000.0,2560000000.0,0.2293,0.0199
48,2010-03-31,LUV,southwest-airlines,200000000.0,5540000000.0,0.0377,14530000000.0,0.0141,8840000000.0,0.042300000000000004,744000000.0,10620000000.0,2330000000.0,0.2192,0.0189
49,2009-12-31,LUV,southwest-airlines,100000000.0,5450000000.0,0.0191,14270000000.0,0.006999999999999999,8780000000.0,0.030699999999999998,741000000.0,10350000000.0,2220000000.0,0.214,0.0096
0,2022-03-31,DAL,delta-air-lines,520000000.0,2990000000.0,0.19210000000000002,73750000000.0,0.006999999999999999,27430000000.0,0.0889,637000000.0,35100000000.0,10310000000.0,0.2938,0.0147
1,2021-12-31,DAL,delta-air-lines,280000000.0,3890000000.0,0.13570000000000002,72460000000.0,0.0038,29030000000.0,0.0676,641000000.0,29900000000.0,7400000000.0,0.24760000000000001,0.009399999999999999
2,2021-09-30,DAL,delta-air-lines,-70000000.0,2610000000.0,-0.0461,72780000000.0,-0.0009,28130000000.0,0.0274,641000000.0,24400000000.0,4260000000.0,0.1745,-0.0028000000000000004
3,2021-06-30,DAL,delta-air-lines,-6660000000.0,1280000000.0,-4.003,75310000000.0,-0.0889,27960000000.0,-0.26839999999999997,642000000.0,18310000000.0,540000000.0,0.0292,-0.36369999999999997
4,2021-03-31,DAL,delta-air-lines,-13030000000.0,480000000.0,-3.7056,73080000000.0,-0.17579999999999998,26540000000.0,-0.46090000000000003,636000000.0,12650000000.0,-3230000000.0,-0.2554,-1.0295999999999998
5,2020-12-31,DAL,delta-air-lines,-12390000000.0,1530000000.0,-1.7763,72000000000.0,-0.1696,28960000000.0,-0.4255,636000000.0,17100000000.000002,-640000000.0,-0.0374,-0.7245
6,2020-09-30,DAL,delta-air-lines,-10530000000.0,3360000000.0,-1.0098,79080000000.0,-0.14800000000000002,33180000000.0,-0.36310000000000003,635000000.0,24560000000.0,2330000000.0,0.09480000000000001,-0.4288
7,2020-06-30,DAL,delta-air-lines,-3660000000.0,8690000000.0,-0.2738,72260000000.0,-0.054400000000000004,28100000000.0,-0.06860000000000001,635000000.0,34060000000.000004,7840000000.0,0.23,-0.1074
8,2020-03-31,DAL,delta-air-lines,3500000000.0,14310000000.0,0.23870000000000002,68740000000.0,0.0541,26970000000.0,0.2165,637000000.0,45130000000.0,14900000000.0,0.33020000000000005,0.0776
9,2019-12-31,DAL,delta-air-lines,4770000000.0,15360000000.0,0.3328,64530000000.0,0.0756,24230000000.0,0.2957,653000000.0,47010000000.0,16640000000.0,0.354,0.1014
10,2019-09-30,DAL,delta-air-lines,4690000000.0,15070000000.0,0.3371,63220000000.0,0.0757,22990000000.0,0.2894,648000000.0,46310000000.0,17340000000.0,0.37450000000000006,0.1012
11,2019-06-30,DAL,delta-air-lines,4520000000.0,13960000000.0,0.3328,62520000000.0,0.0754,21670000000.0,0.2735,652000000.0,45700000000.0,16950000000.0,0.3709,0.09880000000000001
12,2019-03-31,DAL,delta-air-lines,4110000000.0000005,12910000000.0,0.3091,61840000000.0,0.0706,20620000000.0,0.2536,667000000.0,44940000000.0,16510000000.000002,0.3674,0.09140000000000001
13,2018-12-31,DAL,delta-air-lines,3940000000.0,13690000000.0,0.2981,60270000000.0,0.0699,21940000000.0,0.2504,694000000.0,44440000000.0,16390000000.0,0.3688,0.0886
14,2018-09-30,DAL,delta-air-lines,3210000000.0,13700000000.0,0.2489,55000000000.0,0.0588,21820000000.0,0.2626,688000000.0,43930000000.0,16670000000.000002,0.3795,0.0732
15,2018-06-30,DAL,delta-air-lines,3050000000.0,12860000000.0,0.2349,55800000000.0,0.056600000000000004,21420000000.0,0.2721,697000000.0,43030000000.0,16770000000.0,0.3896,0.0709
16,2018-03-31,DAL,delta-air-lines,3200000000.0,12560000000.0,0.24359999999999998,54080000000.0,0.0605,18920000000.0,0.2869,706000000.0,42010000000.0,16730000000.0,0.39840000000000003,0.0762
17,2017-12-31,DAL,delta-air-lines,3210000000.0,12530000000.0,0.2421,53670000000.0,0.061399999999999996,19120000000.0,0.2867,723000000.0,41140000000.0,16590000000.0,0.4032,0.0779
18,2017-09-30,DAL,delta-air-lines,3350000000.0,14000000000.0,0.25420000000000004,51930000000.0,0.0649,21590000000.0,0.2842,719000000.0,40180000000.0,16110000000.0,0.40090000000000003,0.0834
19,2017-06-30,DAL,delta-air-lines,3450000000.0,13480000000.0,0.26940000000000003,51820000000.0,0.0672,21400000000.0,0.3007,731000000.0,39600000000.0,16070000000.0,0.4057,0.08710000000000001
20,2017-03-31,DAL,delta-air-lines,3810000000.0,12950000000.0,0.30760000000000004,51460000000.0,0.0742,21130000000.0,0.33490000000000003,731000000.0,39300000000.0,16440000000.000002,0.4182,0.0969
