Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1986-06-20,0.13365,0.13765,0.13365,0.13732,188377033
1986-06-23,0.13732,0.13825,0.13213,0.1324,135848084
1986-06-24,0.1324,0.13397,0.13119,0.13273,165827233
1986-06-25,0.13365,0.13732,0.13365,0.13666,154133772
1986-06-26,0.13666,0.13884,0.13515,0.13825,136554342
1986-06-27,0.13825,0.1401,0.13515,0.13666,58624246
1986-06-30,0.13666,0.13825,0.13636,0.13666,82638954
1986-07-01,0.13666,0.13765,0.1324,0.13489,102441929
1986-07-02,0.13489,0.13825,0.13489,0.13765,169149524
1986-07-03,0.13765,0.14405,0.13576,0.1434,211580791
1986-07-07,0.1434,0.14405,0.13489,0.13576,212339410
1986-07-08,0.13422,0.13422,0.12991,0.13051,319620950
1986-07-09,0.13051,0.1324,0.12963,0.13213,426405432
1986-07-10,0.1324,0.13489,0.13213,0.13489,243574341
1986-07-11,0.13489,0.14405,0.13422,0.1416,261598414
1986-07-14,0.1416,0.14255,0.13825,0.13825,277294320
1986-07-15,0.13365,0.13365,0.13051,0.13273,347925917
1986-07-16,0.13515,0.13576,0.12472,0.12758,630452199
1986-07-17,0.12758,0.12876,0.12236,0.12292,292990235
1986-07-18,0.12292,0.1238,0.11923,0.12111,361005787
1986-07-21,0.12603,0.12876,0.12472,0.12758,266830402
1986-07-22,0.12758,0.13213,0.12663,0.13213,279910304
1986-07-23,0.13213,0.13213,0.12991,0.12991,209618823
1986-07-24,0.13051,0.13119,0.12603,0.12632,168835624
1986-07-25,0.12632,0.12963,0.12603,0.12963,253959719
1986-07-28,0.12905,0.12963,0.12292,0.12352,287758318
1986-07-29,0.12292,0.12292,0.11714,0.11923,695851806
1986-07-30,0.11923,0.11992,0.11437,0.11623,298222199
1986-07-31,0.11623,0.11992,0.11623,0.11923,329614022
1986-08-01,0.11865,0.12111,0.11865,0.11957,175270941
1986-08-04,0.11957,0.11992,0.1165,0.11992,152014868
1986-08-05,0.12051,0.12352,0.11992,0.12236,137679213
1986-08-06,0.12236,0.12236,0.11833,0.11865,216289552
1986-08-07,0.11865,0.12437,0.11865,0.12111,202503344
1986-08-08,0.1217,0.12352,0.12051,0.12051,128627956
1986-08-11,0.1217,0.12758,0.12111,0.12758,214222965
1986-08-12,0.12728,0.13119,0.12728,0.13051,285142261
1986-08-13,0.13051,0.13825,0.13051,0.13732,531044792
1986-08-14,0.13732,0.14098,0.13732,0.13732,269446354
1986-08-15,0.13765,0.13912,0.13576,0.13636,160202905
1986-08-18,0.13636,0.13666,0.13365,0.13489,172079427
1986-08-19,0.13397,0.13515,0.13213,0.13489,160909245
1986-08-20,0.13422,0.13912,0.13422,0.13825,200070486
1986-08-21,0.13765,0.13884,0.13636,0.13636,227329034
1986-08-22,0.13666,0.13975,0.13666,0.13825,135141747
1986-08-25,0.13912,0.14036,0.13884,0.13884,147620049
1986-08-26,0.13884,0.14036,0.13884,0.13975,153270539
1986-08-27,0.13975,0.14098,0.13825,0.14098,171713189
1986-08-28,0.14098,0.14487,0.14036,0.14405,256575703
1986-08-29,0.1434,0.14487,0.14036,0.14098,157926917
1986-09-02,0.1416,0.1416,0.1324,0.1324,272062391
1986-09-03,0.1324,0.13273,0.12991,0.1324,137208387
1986-09-04,0.13365,0.13515,0.1324,0.13515,232168628
1986-09-05,0.13576,0.13666,0.13365,0.13397,115024831
1986-09-08,0.13365,0.13365,0.12813,0.1324,147384603
1986-09-09,0.13213,0.13732,0.13213,0.13636,176081874
1986-09-10,0.13576,0.13666,0.1324,0.13365,88367962
1986-09-11,0.13213,0.1324,0.1238,0.12437,156906749
1986-09-12,0.1238,0.12472,0.12111,0.12111,266830402
1986-09-15,0.12292,0.12632,0.12203,0.12632,260107339
1986-09-16,0.12632,0.13397,0.1238,0.13273,287758318
1986-09-17,0.13273,0.13365,0.13051,0.13051,136475856
1986-09-18,0.13051,0.13152,0.12876,0.12963,115652662
1986-09-19,0.12876,0.12905,0.12663,0.12813,149032646
1986-09-22,0.12758,0.13489,0.12758,0.13422,279910304
1986-09-23,0.13422,0.13825,0.13397,0.13765,395013652
1986-09-24,0.13765,0.13884,0.12963,0.13397,206558098
1986-09-25,0.13397,0.13422,0.12813,0.13152,219324128
1986-09-26,0.12991,0.13119,0.12905,0.13051,81775658
1986-09-29,0.12813,0.12905,0.12051,0.1238,244018980
1986-09-30,0.1254,0.12905,0.12437,0.12758,211136098
1986-10-01,0.12728,0.13152,0.12728,0.12991,161850943
1986-10-02,0.12876,0.13119,0.12758,0.12991,110734622
1986-10-03,0.13119,0.1324,0.12728,0.12876,162034066
1986-10-06,0.12876,0.13051,0.12813,0.12991,110368344
1986-10-07,0.12963,0.12991,0.1254,0.12603,149477405
1986-10-08,0.1254,0.12603,0.12292,0.12472,130302222
1986-10-09,0.12472,0.12663,0.12437,0.12603,91036229
1986-10-10,0.1254,0.12728,0.12352,0.12663,68355705
1986-10-13,0.12632,0.13213,0.12603,0.13213,116411350
1986-10-14,0.13213,0.13422,0.12876,0.12963,232796394
1986-10-15,0.12758,0.12758,0.12472,0.12728,239885750
1986-10-16,0.12728,0.12905,0.12663,0.12813,158554768
1986-10-17,0.12876,0.12963,0.12728,0.12813,177363703
1986-10-20,0.12758,0.12813,0.1254,0.1254,173989128
1986-10-21,0.12603,0.12603,0.12437,0.12472,132813562
1986-10-22,0.12472,0.1254,0.12292,0.1238,110342222
1986-10-23,0.1238,0.12632,0.1238,0.12632,143800678
1986-10-24,0.12632,0.12663,0.12472,0.12603,87975559
1986-10-27,0.12758,0.12963,0.12663,0.12963,176578976
1986-10-28,0.12963,0.12991,0.12603,0.12728,166114963
1986-10-29,0.12758,0.12758,0.12632,0.12728,99773623
1986-10-30,0.12758,0.1324,0.12728,0.13051,342693969
1986-10-31,0.13051,0.13273,0.13051,0.13213,141655559
1986-11-03,0.1324,0.13397,0.13213,0.13365,177311407
1986-11-04,0.13273,0.13666,0.12905,0.13636,287758318
1986-11-05,0.13636,0.1416,0.13515,0.14098,729859609
1986-11-06,0.13975,0.14036,0.13636,0.13765,387165648
1986-11-07,0.13732,0.13765,0.13273,0.13636,167187511
1986-11-10,0.13666,0.13666,0.13397,0.13489,123657564
1986-11-11,0.13515,0.13636,0.13422,0.13515,58598051
1986-11-12,0.13636,0.13975,0.13576,0.13975,152982784
1986-11-13,0.13912,0.13912,0.13515,0.13515,160595275
1986-11-14,0.13515,0.13515,0.13273,0.13422,157796140
1986-11-17,0.13422,0.14098,0.13365,0.13884,165460995
1986-11-18,0.13884,0.1401,0.13397,0.13489,198605544
1986-11-19,0.13397,0.13422,0.13152,0.13365,353157927
1986-11-20,0.13273,0.13489,0.13273,0.13422,345309913
1986-11-21,0.13422,0.13825,0.13397,0.13732,334846011
1986-11-24,0.13825,0.14521,0.13732,0.14487,439485325
1986-11-25,0.14487,0.15416,0.14487,0.15322,991457986
1986-11-26,0.15292,0.1572,0.1526,0.15446,591212439
1986-11-28,0.15446,0.15508,0.15103,0.1526,257569820
1986-12-01,0.1526,0.15292,0.14924,0.15292,405477569
1986-12-02,0.15446,0.15932,0.1526,0.15813,431637369
1986-12-03,0.15872,0.16389,0.15813,0.16298,392397576
1986-12-04,0.16266,0.16298,0.16026,0.16203,313918135
1986-12-05,0.16266,0.167,0.16203,0.167,306070161
1986-12-08,0.16638,0.16732,0.16149,0.16203,405477569
1986-12-09,0.16149,0.16266,0.15653,0.16149,353157927
1986-12-10,0.16149,0.167,0.16026,0.16578,285142261
1986-12-11,0.16638,0.16732,0.16266,0.16327,264214422
1986-12-12,0.16327,0.16389,0.1572,0.1572,210351252
1986-12-15,0.15625,0.15932,0.15416,0.15932,244149782
1986-12-16,0.15872,0.16203,0.15872,0.16203,177442231
1986-12-17,0.16149,0.16203,0.15565,0.1572,176474281
1986-12-18,0.15653,0.15966,0.15539,0.15787,204439141
1986-12-19,0.15787,0.16203,0.15787,0.16059,232508662
1986-12-22,0.16026,0.16203,0.15932,0.16059,191960950
1986-12-23,0.16085,0.16149,0.15966,0.16059,285142261
1986-12-24,0.16026,0.16059,0.15872,0.15966,111833329
1986-12-26,0.15966,0.15966,0.15625,0.15625,104953257
1986-12-29,0.15625,0.15653,0.15322,0.15446,137391510
1986-12-30,0.15446,0.15813,0.15416,0.15625,173021234
1986-12-31,0.15625,0.15787,0.15416,0.15446,154813950
1987-01-02,0.15416,0.15653,0.15292,0.15565,141158514
1987-01-05,0.1572,0.1648,0.15625,0.16389,279910304
1987-01-06,0.16448,0.16794,0.16266,0.167,379317706
1987-01-07,0.16732,0.17094,0.16638,0.1706,507500909
1987-01-08,0.1706,0.1718,0.1694,0.1706,340077939
1987-01-09,0.1706,0.17462,0.16917,0.17309,279910304
1987-01-12,0.17341,0.17462,0.1706,0.17341,272062391
1987-01-13,0.1718,0.17309,0.16997,0.16997,247262866
1987-01-14,0.16997,0.18383,0.1694,0.18351,588596486
1987-01-15,0.18383,0.19611,0.18321,0.18993,638300153
1987-01-16,0.1905,0.1905,0.18195,0.18587,476109174
1987-01-19,0.18587,0.20249,0.18261,0.20249,423789452
1987-01-20,0.20978,0.21257,0.19637,0.19663,905130513
1987-01-21,0.19384,0.19516,0.18687,0.18687,622604236
1987-01-22,0.18621,0.20064,0.18471,0.19999,551972692
1987-01-23,0.19999,0.2022,0.19142,0.19142,536276784
1987-01-26,0.1905,0.19233,0.18872,0.18964,410709533
1987-01-27,0.1905,0.20249,0.18993,0.20126,442101330
1987-01-28,0.2022,0.21257,0.19877,0.21097,483957083
1987-01-29,0.21287,0.21801,0.20364,0.20641,651380083
1987-01-30,0.20579,0.21287,0.20064,0.21163,478725084
1987-02-02,0.21163,0.21347,0.20671,0.21287,287758318
1987-02-03,0.21347,0.21412,0.20896,0.21163,208598573
1987-02-04,0.21163,0.21163,0.20736,0.20978,254404488
1987-02-05,0.20978,0.21003,0.20249,0.20513,397629615
1987-02-06,0.20579,0.20579,0.20151,0.20579,342693969
1987-02-09,0.20151,0.20364,0.19909,0.20064,183354322
1987-02-10,0.19999,0.20126,0.19663,0.20126,194786208
1987-02-11,0.2022,0.21641,0.20126,0.21532,400245579
1987-02-12,0.21739,0.22809,0.21739,0.22354,829266990
1987-02-13,0.22354,0.23823,0.22113,0.23702,596444419
1987-02-17,0.23702,0.25356,0.23575,0.25323,478725084
1987-02-18,0.25383,0.25687,0.24164,0.24221,549356692
1987-02-19,0.24221,0.24221,0.2355,0.23793,366237740
1987-02-20,0.23793,0.23823,0.23096,0.2333,222646438
1987-02-23,0.23214,0.24489,0.22717,0.24067,410709533
1987-02-24,0.24099,0.25136,0.24067,0.24959,415941534
1987-02-25,0.24959,0.26486,0.24619,0.26358,531044792
1987-02-26,0.26486,0.27187,0.25902,0.26358,583364461
1987-02-27,0.26358,0.27056,0.25837,0.26668,473493148
1987-03-02,0.26789,0.26884,0.25536,0.25717,463029211
1987-03-03,0.25717,0.25964,0.24676,0.24773,510116912
1987-03-04,0.25073,0.2603,0.2493,0.25782,523196786
1987-03-05,0.25717,0.26302,0.25624,0.26119,395013652
1987-03-06,0.25624,0.26087,0.25443,0.25624,205982553
1987-03-09,0.25356,0.25443,0.24584,0.24619,298222199
1987-03-10,0.24584,0.25507,0.24584,0.25443,285142261
1987-03-11,0.25624,0.25902,0.25263,0.25263,255136942
1987-03-12,0.25136,0.25263,0.24249,0.24865,353157927
1987-03-13,0.24865,0.25136,0.24221,0.24221,230782069
1987-03-16,0.24221,0.24865,0.23823,0.24865,287758318
1987-03-17,0.24959,0.25902,0.24773,0.25536,285142261
1987-03-18,0.25624,0.25717,0.24676,0.25136,353157927
1987-03-19,0.25073,0.26119,0.24959,0.26087,241429186
1987-03-20,0.2603,0.26604,0.2603,0.2603,405477569
1987-03-23,0.25902,0.2603,0.25263,0.25717,287758318
1987-03-24,0.25837,0.26119,0.25263,0.25263,313918135
1987-03-25,0.25356,0.25536,0.24865,0.25443,319150103
1987-03-26,0.25443,0.25837,0.25356,0.25624,167030556
1987-03-27,0.25624,0.25717,0.24676,0.24773,156383507
1987-03-30,0.24221,0.24489,0.23734,0.23823,303454157
1987-03-31,0.23734,0.24676,0.23734,0.24584,319150103
1987-04-01,0.24034,0.25536,0.23793,0.25443,254430630
1987-04-02,0.2603,0.27373,0.25536,0.27373,907746535
1987-04-03,0.2725,0.27403,0.26789,0.27373,630452199
1987-04-06,0.2725,0.27737,0.26391,0.26668,337461980
1987-04-07,0.26604,0.26789,0.25837,0.25837,303454157
1987-04-08,0.25837,0.26789,0.25717,0.26302,269446354
1987-04-09,0.26205,0.2725,0.25837,0.27056,277294320
1987-04-10,0.27153,0.2725,0.26604,0.26789,254404488
1987-04-13,0.26668,0.26789,0.25717,0.25717,166088864
1987-04-14,0.25443,0.26604,0.25356,0.25902,476109174
1987-04-15,0.26486,0.27056,0.26205,0.27056,408093529
1987-04-16,0.27153,0.27917,0.27056,0.2725,405477569
1987-04-20,0.2725,0.27737,0.26964,0.27122,174198423
1987-04-21,0.26789,0.28592,0.26486,0.28502,504884991
1987-04-22,0.29201,0.29361,0.28197,0.28315,470877145
1987-04-23,0.28315,0.29458,0.28315,0.28962,355773860
1987-04-24,0.28868,0.29173,0.28411,0.28502,298222199
1987-04-27,0.28315,0.28686,0.27917,0.28592,447333272
1987-04-28,0.28868,0.29686,0.28776,0.29361,379317706
1987-04-29,0.29458,0.30398,0.29361,0.29627,340077939
1987-04-30,0.29716,0.30492,0.29627,0.30218,295606203
1987-05-01,0.30302,0.30492,0.29998,0.30492,154997036
1987-05-04,0.30302,0.30617,0.30125,0.30398,165958013
1987-05-05,0.30492,0.30767,0.29716,0.30617,269446354
1987-05-06,0.30709,0.31348,0.30218,0.30492,334846011
1987-05-07,0.30398,0.30884,0.30398,0.30617,211136098
1987-05-08,0.30709,0.30884,0.30125,0.30125,215740214
1987-05-11,0.29426,0.30365,0.29294,0.29426,230389742
1987-05-12,0.29025,0.29201,0.28654,0.28836,303454157
1987-05-13,0.28931,0.29998,0.28836,0.29975,363621779
1987-05-14,0.29877,0.30365,0.29877,0.30245,173413572
1987-05-15,0.30245,0.30245,0.29749,0.29877,170457540
1987-05-18,0.29877,0.29975,0.28836,0.28931,282526314
1987-05-19,0.28931,0.28931,0.27704,0.27947,279910304
1987-05-20,0.2789,0.28654,0.27674,0.2844,337461980
1987-05-21,0.28534,0.28931,0.2844,0.2844,202974229
1987-05-22,0.28654,0.28836,0.28167,0.28315,113402930
1987-05-26,0.2844,0.29749,0.28257,0.29749,177808404
1987-05-27,0.29749,0.30651,0.29604,0.30365,211031462
1987-05-28,0.30365,0.30651,0.29975,0.30521,176605058
1987-05-29,0.30651,0.30739,0.30153,0.30153,108144835
1987-06-01,0.30365,0.30365,0.29604,0.29686,97288442
1987-06-02,0.29604,0.29749,0.29426,0.2949,160569121
1987-06-03,0.2949,0.30365,0.2949,0.29686,200070486
1987-06-04,0.29749,0.3006,0.29426,0.29975,179377996
1987-06-05,0.3006,0.3006,0.29686,0.29686,152904263
1987-06-08,0.29686,0.29749,0.29294,0.29686,235726343
1987-06-09,0.29604,0.30365,0.29604,0.29975,148378614
1987-06-10,0.3006,0.30651,0.29749,0.29975,170771454
1987-06-11,0.29975,0.30521,0.29749,0.30153,146416641
1987-06-12,0.30153,0.30457,0.3006,0.30153,118844099
1987-06-15,0.30153,0.30365,0.29604,0.29975,303454157
1987-06-16,0.31684,0.31897,0.29025,0.31684,400245579
1987-06-17,0.31684,0.32446,0.30521,0.30909,347925917
1987-06-18,0.30739,0.31897,0.30153,0.31684,268138320
1987-06-19,0.31684,0.31897,0.30827,0.31298,146495118
1987-06-22,0.31501,0.32269,0.31225,0.3205,197506801
1987-06-23,0.3205,0.32167,0.31132,0.31501,94423920
1987-06-24,0.31684,0.33025,0.30909,0.3205,138647175
1987-06-25,0.3205,0.32446,0.30909,0.30909,141263151
1987-06-26,0.31132,0.31684,0.30521,0.30909,149111101
1987-06-29,0.30909,0.31132,0.30521,0.31132,118307922
1987-06-30,0.30909,0.31298,0.30365,0.30909,168731037
1987-07-01,0.31132,0.31132,0.30365,0.30521,110747697
1987-07-02,0.30521,0.31298,0.30365,0.31003,95247999
1987-07-06,0.31132,0.31897,0.30909,0.31132,99838999
1987-07-07,0.30909,0.31298,0.29604,0.29975,238054543
1987-07-08,0.29975,0.29975,0.2789,0.2844,398937555
1987-07-09,0.2844,0.29604,0.2844,0.28836,279910304
1987-07-10,0.29025,0.29975,0.28836,0.29025,183118906
1987-07-13,0.29749,0.31132,0.29604,0.30909,298222199
1987-07-14,0.31298,0.32809,0.31298,0.32809,300838168
1987-07-15,0.32809,0.34187,0.32269,0.33583,316534060
1987-07-16,0.33583,0.33583,0.33025,0.33583,110459918
1987-07-17,0.33791,0.34187,0.32657,0.33025,107673926
1987-07-20,0.32809,0.33025,0.31684,0.31897,145187068
1987-07-21,0.3205,0.32446,0.31501,0.31588,129621991
1987-07-22,0.31684,0.32657,0.31501,0.32446,71154759
1987-07-23,0.32809,0.33209,0.30909,0.31897,87282318
1987-07-24,0.31684,0.32657,0.31684,0.32446,137339161
1987-07-27,0.32446,0.32809,0.3205,0.32269,66145181
1987-07-28,0.32446,0.32657,0.31897,0.31987,86759150
1987-07-29,0.3205,0.3205,0.30909,0.31298,115417215
1987-07-30,0.31298,0.31684,0.31132,0.31684,121800236
1987-07-31,0.31501,0.3205,0.31501,0.31501,85307242
1987-08-03,0.31298,0.31684,0.30739,0.30739,73993108
1987-08-04,0.30909,0.32269,0.30521,0.32269,141263151
1987-08-05,0.32269,0.33209,0.3205,0.33025,151727109
1987-08-06,0.33025,0.35692,0.32657,0.35316,294298264
1987-08-07,0.35316,0.36054,0.35112,0.35506,177886889
1987-08-10,0.3688,0.3688,0.34987,0.3688,91088608
1987-08-11,0.37857,0.38404,0.37276,0.37857,316534060
1987-08-12,0.37857,0.38043,0.3688,0.37276,188350900
1987-08-13,0.37276,0.38404,0.37068,0.37461,228898622
1987-08-14,0.37068,0.38225,0.367,0.37461,122454210
1987-08-17,0.37857,0.38225,0.37276,0.37857,170038972
1987-08-18,0.37654,0.37857,0.3688,0.37276,277294320
1987-08-19,0.37857,0.38225,0.37461,0.38225,78100223
1987-08-20,0.38404,0.4012,0.38043,0.39575,205354742
1987-08-21,0.39575,0.41098,0.39394,0.4052,163499014
1987-08-24,0.4052,0.40922,0.39942,0.39942,141263151
1987-08-25,0.40337,0.40699,0.39749,0.39749,159575013
1987-08-26,0.4052,0.40922,0.39749,0.39749,228898622
1987-08-27,0.39942,0.40337,0.39394,0.39749,145187068
1987-08-28,0.39749,0.4012,0.39394,0.39749,111898749
1987-08-31,0.39942,0.41471,0.39575,0.41286,175270941
1987-09-01,0.41866,0.42228,0.4012,0.4012,162191064
1987-09-02,0.39749,0.40699,0.38815,0.39749,268138320
1987-09-03,0.4012,0.40337,0.38404,0.39165,215818683
1987-09-04,0.39165,0.39575,0.38225,0.38596,126639773
1987-09-08,0.38404,0.38596,0.37068,0.38138,205354742
1987-09-09,0.38404,0.4052,0.37857,0.40337,184426891
1987-09-10,0.40699,0.41647,0.40609,0.41098,163499014
1987-09-11,0.41286,0.42445,0.40337,0.41647,145187068
1987-09-14,0.41866,0.42228,0.40337,0.4052,95653494
1987-09-15,0.4052,0.4052,0.39394,0.39575,122166473
1987-09-16,0.39575,0.40219,0.39165,0.39575,196198841
1987-09-17,0.39749,0.39942,0.3899,0.39749,78008669
1987-09-18,0.39749,0.39942,0.39298,0.39575,83149057
1987-09-21,0.39575,0.40337,0.38404,0.38404,150419088
1987-09-22,0.38596,0.41471,0.38404,0.41382,179194938
1987-09-23,0.41382,0.42812,0.41098,0.42228,297306586
1987-09-24,0.42228,0.44252,0.42228,0.43188,213202676
1987-09-25,0.43391,0.44344,0.43188,0.43977,124403149
1987-09-28,0.43977,0.44925,0.42445,0.42637,238054543
1987-09-29,0.42812,0.42812,0.41471,0.41647,200122807
1987-09-30,0.41471,0.43577,0.41471,0.43188,142571119
1987-10-01,0.43391,0.44925,0.43188,0.44529,136031170
1987-10-02,0.44529,0.44925,0.43977,0.44708,112696565
1987-10-05,0.44708,0.45688,0.4416,0.45289,156959033
1987-10-06,0.45507,0.45507,0.42445,0.42637,235438567
1987-10-07,0.42445,0.42637,0.41471,0.42445,261598414
1987-10-08,0.42445,0.42812,0.40699,0.41471,192274864
1987-10-09,0.41471,0.42445,0.41286,0.41382,170038972
1987-10-12,0.41471,0.4159,0.39575,0.40699,232822568
1987-10-13,0.41647,0.41866,0.40699,0.41647,189658859
1987-10-14,0.41098,0.41286,0.39749,0.40699,302146232
1987-10-15,0.40699,0.41647,0.39575,0.39749,406785532
1987-10-16,0.39942,0.4052,0.36331,0.3688,490497064
1987-10-19,0.3688,0.3688,0.27153,0.2789,555896675
1987-10-20,0.29426,0.3211,0.2493,0.26358,664459978
1987-10-21,0.29426,0.3211,0.29055,0.30938,623912256
1987-10-22,0.29998,0.30938,0.27526,0.28102,449949309
1987-10-23,0.27343,0.2789,0.26173,0.27153,231514636
1987-10-26,0.26358,0.26759,0.21127,0.21412,366237740
1987-10-27,0.22572,0.24652,0.22172,0.23123,532352780
1987-10-28,0.2352,0.2581,0.22354,0.25624,489189032
1987-10-29,0.26173,0.30592,0.24652,0.30218,387165648
1987-10-30,0.30592,0.32879,0.29426,0.29522,491804999
1987-11-02,0.29627,0.30218,0.28686,0.29627,219742701
1987-11-03,0.29055,0.29426,0.26173,0.27704,366237740
1987-11-04,0.27153,0.28468,0.26574,0.27526,273370364
1987-11-05,0.27704,0.29627,0.27704,0.29055,298222199
1987-11-06,0.29231,0.30218,0.28283,0.28868,218434687
1987-11-09,0.28283,0.28686,0.27704,0.28468,245902497
1987-11-10,0.2789,0.28686,0.27526,0.27704,270754402
1987-11-11,0.28468,0.29231,0.28102,0.28468,217126709
1987-11-12,0.29426,0.30592,0.29361,0.29627,287758318
1987-11-13,0.29998,0.30218,0.28283,0.28468,180502894
1987-11-16,0.28868,0.29426,0.2789,0.28102,215818683
1987-11-17,0.28102,0.28283,0.26759,0.26759,313918135
1987-11-18,0.27343,0.2789,0.26358,0.27704,309994118
1987-11-19,0.2789,0.2789,0.25997,0.26358,213202676
1987-11-20,0.25997,0.27526,0.25413,0.27153,292990235
1987-11-23,0.27153,0.27704,0.26574,0.27704,113743001
1987-11-24,0.28102,0.28868,0.27609,0.28283,230206615
1987-11-25,0.28283,0.28283,0.27526,0.2789,107909361
1987-11-27,0.27704,0.2789,0.26574,0.26759,82547430
1987-11-30,0.2581,0.26358,0.23301,0.25233,486573063
1987-12-01,0.25624,0.25997,0.2504,0.25413,211894760
1987-12-02,0.25413,0.25624,0.24835,0.24835,166114963
1987-12-03,0.25233,0.25536,0.22746,0.23301,372777738
1987-12-04,0.23123,0.23882,0.22746,0.2352,285142261
1987-12-07,0.23702,0.25413,0.23702,0.25233,238054543
1987-12-08,0.25624,0.26668,0.25413,0.26358,296914171
1987-12-09,0.26358,0.27704,0.25902,0.26759,209278742
1987-12-10,0.2581,0.27526,0.25413,0.26574,323074106
1987-12-11,0.26574,0.26574,0.25624,0.25997,142571119
1987-12-14,0.26358,0.28686,0.26173,0.28468,398937555
1987-12-15,0.28868,0.29231,0.28283,0.28686,349233870
1987-12-16,0.28868,0.30398,0.28468,0.29998,385857697
1987-12-17,0.30938,0.31163,0.29998,0.29998,380625695
1987-12-18,0.30218,0.31523,0.29998,0.30938,353157927
1987-12-21,0.30938,0.31922,0.30767,0.31922,219742701
1987-12-22,0.31922,0.31922,0.30938,0.31744,150419088
1987-12-23,0.31922,0.32687,0.31523,0.32296,200122807
1987-12-24,0.3211,0.32879,0.31922,0.3257,81684080
1987-12-28,0.32296,0.32475,0.30218,0.30767,268138320
1987-12-29,0.30938,0.32296,0.30767,0.32205,138647175
1987-12-30,0.32475,0.33458,0.32475,0.33185,181810934
1987-12-31,0.32475,0.32879,0.3202,0.3211,137339161
1988-01-04,0.32687,0.34215,0.32296,0.34215,385857697
1988-01-05,0.35169,0.35348,0.33817,0.34103,361005787
1988-01-06,0.34401,0.34401,0.33458,0.33458,313918135
1988-01-07,0.33269,0.34215,0.32475,0.3401,248518441
1988-01-08,0.3401,0.34592,0.30218,0.30592,567668569
1988-01-11,0.30592,0.32687,0.30398,0.32475,472185112
1988-01-12,0.32879,0.33269,0.30398,0.3211,468261179
1988-01-13,0.3211,0.33055,0.31438,0.32296,247210514
1988-01-14,0.32687,0.32781,0.3211,0.32296,154343053
1988-01-15,0.33269,0.34401,0.32475,0.32781,401553551
1988-01-18,0.32879,0.32879,0.3211,0.32687,146495118
1988-01-19,0.32296,0.33055,0.31649,0.32687,320458032
1988-01-20,0.32879,0.32879,0.29231,0.30398,795259213
1988-01-21,0.30938,0.31163,0.30125,0.30671,576824576
1988-01-22,0.30938,0.31163,0.29231,0.29998,520580869
1988-01-25,0.30218,0.31744,0.30218,0.31261,234130577
1988-01-26,0.31163,0.31348,0.29998,0.30398,167422964
1988-01-27,0.30767,0.30938,0.29627,0.30398,302146232
